PRODUCT_ID,STORE_ID,WEEK_NO,display,mailer
27334,306,26,0,A
27334,306,27,6,0
27334,309,13,0,A
27334,309,26,0,A
27334,310,13,0,A
27334,310,26,0,A
27334,311,13,0,A
27334,311,26,0,A
27334,311,59,1,0
27334,313,13,0,A
27334,313,19,6,0
27334,313,20,6,0
27334,313,21,6,0
27334,313,26,0,A
27334,313,33,3,0
27334,315,13,0,A
27334,315,26,0,A
27334,315,43,6,0
27334,315,90,6,0
27334,315,91,6,0
27334,316,13,0,A
27334,316,26,0,A
27334,317,13,0,A
27334,317,26,0,A
27334,318,13,0,A
27334,318,26,0,A
27334,319,13,0,A
27334,319,16,6,0
27334,319,26,0,A
27334,319,30,1,0
27334,319,47,1,0
27334,319,62,6,0
27334,320,13,3,A
27334,320,26,0,A
27334,321,13,0,A
27334,321,26,0,A
27334,322,9,A,0
27334,322,13,7,A
27334,322,14,7,0
27334,322,26,0,A
27334,322,100,6,0
27334,323,13,0,A
27334,323,26,0,A
27334,323,32,1,0
27334,323,33,1,0
27334,323,34,1,0
27334,323,35,1,0
27334,323,36,9,0
27334,323,37,9,0
27334,323,38,9,0
27334,323,39,9,0
27334,323,40,9,0
27334,323,41,9,0
27334,323,42,9,0
27334,323,43,9,0
27334,323,44,9,0
27334,323,51,1,0
27334,323,52,1,0
27334,323,53,1,0
27334,323,54,1,0
27334,323,55,9,0
27334,323,58,1,0
27334,323,59,1,0
27334,323,60,1,0
27334,323,61,1,0
27334,323,62,9,0
27334,323,64,1,0
27334,323,66,1,0
27334,323,74,1,0
27334,323,77,1,0
27334,323,78,1,0
27334,323,80,1,0
27334,323,81,1,0
27334,323,82,1,0
27334,323,83,1,0
27334,323,84,9,0
27334,323,85,9,0
27334,323,87,1,0
27334,323,88,1,0
27334,323,89,1,0
27334,323,90,1,0
27334,323,93,1,0
27334,323,94,1,0
27334,323,95,1,0
27334,323,96,1,0
27334,323,97,9,0
27334,323,98,9,0
27334,323,99,9,0
27334,323,100,9,0
27334,323,101,9,0
27334,324,13,0,A
27334,324,18,6,0
27334,324,23,7,0
27334,324,26,0,A
27334,324,27,6,0
27334,324,36,6,0
27334,324,42,6,0
27334,324,43,6,0
27334,324,44,6,0
27334,324,65,6,0
27334,324,69,6,0
27334,327,13,0,A
27334,327,26,0,A
27334,327,33,6,0
27334,327,34,6,0
27334,327,35,6,0
27334,327,36,6,0
27334,327,37,9,0
27334,327,38,9,0
27334,327,39,9,0
27334,327,40,9,0
27334,327,41,9,0
27334,327,42,9,0
27334,327,44,6,0
27334,327,45,6,0
27334,327,47,6,0
27334,327,48,6,0
27334,327,49,6,0
27334,327,50,6,0
27334,327,51,9,0
27334,327,52,9,0
27334,327,53,1,0
27334,327,54,6,0
27334,327,55,6,0
27334,327,56,6,0
27334,327,57,6,0
27334,327,58,9,0
27334,327,59,9,0
27334,327,67,6,0
27334,327,68,6,0
27334,327,69,6,0
27334,329,13,0,A
27334,329,21,6,0
27334,329,22,6,0
27334,329,23,6,0
27334,329,24,6,0
27334,329,26,3,A
27334,329,27,6,0
27334,329,28,6,0
27334,329,29,6,0
27334,329,30,6,0
27334,330,13,0,A
27334,330,26,0,A
27334,330,100,6,0
27334,333,13,0,A
27334,333,26,0,A
27334,333,44,3,0
27334,333,47,3,0
27334,334,26,0,A
27334,334,60,6,0
27334,334,70,6,0
27334,334,74,6,0
27334,335,9,6,0
27334,335,10,6,0
27334,335,11,6,0
27334,335,13,0,A
27334,335,26,6,A
27334,338,13,0,A
27334,338,26,0,A
27334,338,42,6,0
27334,338,43,6,0
27334,338,44,6,0
27334,338,45,6,0
27334,338,47,6,0
27334,338,51,6,0
27334,338,52,6,0
27334,338,53,6,0
27334,338,54,6,0
27334,338,55,9,0
27334,338,56,9,0
27334,338,58,6,0
27334,339,13,0,A
27334,339,26,0,A
27334,340,11,5,0
27334,340,12,5,0
27334,340,13,0,A
27334,340,14,5,0
27334,340,15,5,0
27334,340,19,5,0
27334,340,21,5,0
27334,340,26,0,A
27334,340,49,5,0
27334,340,51,5,0
27334,340,52,5,0
27334,340,55,5,0
27334,340,57,5,0
27334,340,58,5,0
27334,340,59,5,0
27334,340,60,5,0
27334,340,61,9,0
27334,340,62,9,0
27334,340,71,5,0
27334,340,72,5,0
27334,340,73,5,0
27334,340,79,5,0
27334,340,81,2,0
27334,340,82,5,0
27334,340,83,5,0
27334,340,84,5,0
27334,341,13,0,A
27334,341,26,0,A
27334,341,43,2,0
27334,341,44,2,0
27334,343,13,0,A
27334,343,26,0,A
27334,343,27,6,0
27334,343,28,6,0
27334,343,44,6,0
27334,343,45,6,0
27334,345,13,0,A
27334,345,26,0,A
27334,346,10,6,0
27334,346,13,0,A
27334,346,26,0,A
27334,346,66,6,0
27334,346,71,6,0
27334,346,72,6,0
27334,352,13,0,A
27334,352,26,0,A
27334,354,13,0,A
27334,354,26,6,A
27334,355,13,0,A
27334,355,26,0,A
27334,356,13,0,A
27334,356,14,6,0
27334,356,18,5,0
27334,356,19,1,0
27334,356,20,1,0
27334,356,21,1,0
27334,356,22,1,0
27334,356,23,9,0
27334,356,24,9,0
27334,356,26,0,A
27334,356,28,1,0
27334,356,64,3,0
27334,356,70,3,0
27334,356,72,3,0
27334,358,13,0,A
27334,358,26,0,A
27334,358,46,6,0
27334,359,13,0,A
27334,359,26,0,A
27334,360,13,6,A
27334,360,17,1,0
27334,360,28,6,0
27334,360,45,6,0
27334,360,51,6,0
27334,360,52,6,0
27334,360,53,6,0
27334,360,56,6,0
27334,360,57,6,0
27334,360,93,6,0
27334,360,94,6,0
27334,360,95,6,0
27334,360,97,6,0
27334,360,98,6,0
27334,361,13,0,A
27334,361,26,0,A
27334,362,13,0,A
27334,362,26,0,A
27334,362,59,6,0
27334,362,61,6,0
27334,362,62,6,0
27334,362,65,6,0
27334,362,91,6,0
27334,362,92,1,0
27334,362,94,6,0
27334,362,95,6,0
27334,362,96,6,0
27334,362,98,6,0
27334,362,101,6,0
27334,363,13,0,A
27334,363,26,0,A
27334,364,13,0,A
27334,364,26,0,A
27334,365,13,0,A
27334,365,26,0,A
27334,365,43,1,0
27334,365,44,1,0
27334,365,45,6,0
27334,365,48,6,0
27334,366,13,0,A
27334,367,13,0,A
27334,367,26,0,A
27334,367,44,6,0
27334,367,45,6,0
27334,367,47,7,0
27334,368,13,0,A
27334,368,26,0,A
27334,368,42,3,0
27334,368,43,3,0
27334,368,44,3,0
27334,368,45,3,0
27334,369,13,0,A
27334,369,26,0,A
27334,369,43,6,0
27334,369,44,6,0
27334,369,45,6,0
27334,369,46,6,0
27334,369,47,9,0
27334,369,48,9,0
27334,369,49,9,0
27334,369,51,6,0
27334,369,52,6,0
27334,369,53,6,0
27334,369,55,6,0
27334,369,56,6,0
27334,369,57,6,0
27334,369,58,6,0
27334,369,59,9,0
27334,370,13,0,A
27334,370,26,0,A
27334,372,13,0,A
27334,372,26,0,A
27334,372,45,6,0
27334,374,13,0,A
27334,374,26,0,A
27334,374,43,6,0
27334,374,97,9,0
27334,374,98,9,0
27334,374,99,9,0
27334,374,101,6,0
27334,375,13,0,A
27334,379,13,0,A
27334,379,26,0,A
27334,380,13,0,A
27334,380,26,0,A
27334,381,13,0,A
27334,381,26,0,A
27334,381,42,6,0
27334,382,9,6,0
27334,382,10,6,0
27334,382,12,6,0
27334,382,13,6,A
27334,382,15,6,0
27334,382,22,6,0
27334,382,23,6,0
27334,382,26,0,A
27334,382,33,3,0
27334,382,34,3,0
27334,382,35,3,0
27334,382,37,3,0
27334,384,13,0,A
27334,384,26,0,A
27334,384,43,6,0
27334,384,44,6,0
27334,384,45,6,0
27334,384,47,6,0
27334,388,13,0,A
27334,388,26,0,A
27334,388,54,6,0
27334,388,87,6,0
27334,389,13,0,A
27334,389,26,0,A
27334,391,13,0,A
27334,391,26,0,A
27334,391,42,1,0
27334,396,13,0,A
27334,396,26,0,A
27334,400,13,0,A
27334,400,26,0,A
27334,400,31,6,0
27334,401,13,0,A
27334,401,26,0,A
27334,401,43,6,0
27334,401,44,6,0
27334,401,45,6,0
27334,402,13,0,A
27334,402,26,0,A
27334,403,13,0,A
27334,403,26,0,A
27334,404,13,0,A
27334,404,26,0,A
27334,406,13,0,A
27334,406,26,0,A
27334,406,69,6,0
27334,408,13,0,A
27334,408,26,0,A
27334,410,13,0,A
27334,410,26,0,A
27334,412,13,0,A
27334,412,24,6,0
27334,412,26,0,A
27334,412,34,1,0
27334,412,35,1,0
27334,414,13,0,A
27334,414,26,0,A
27334,414,43,4,0
27334,420,13,0,A
27334,420,26,0,A
27334,421,10,7,0
27334,421,11,7,0
27334,421,12,7,0
27334,421,13,7,A
27334,421,14,9,0
27334,421,15,9,0
27334,421,16,9,0
27334,421,18,7,0
27334,421,19,7,0
27334,421,26,0,A
27334,421,44,3,0
27334,421,45,3,0
27334,421,46,3,0
27334,421,49,1,0
27334,421,53,1,0
27334,421,54,1,0
27334,421,56,1,0
27334,421,57,1,0
27334,421,59,1,0
27334,421,60,1,0
27334,421,61,1,0
27334,421,62,6,0
27334,422,13,0,A
27334,422,26,0,A
27334,422,29,3,0
27334,422,30,1,0
27334,422,32,1,0
27334,422,39,1,0
27334,422,40,1,0
27334,422,41,2,0
27334,422,42,1,0
27334,424,13,0,A
27334,424,26,0,A
27334,424,42,6,0
27334,424,43,6,0
27334,424,44,6,0
27334,424,52,6,0
27334,424,54,6,0
27334,424,66,6,0
27334,427,11,6,0
27334,427,13,0,A
27334,427,26,0,A
27334,427,29,6,0
27334,427,36,6,0
27334,427,40,6,0
27334,427,44,6,0
27334,427,48,6,0
27334,427,49,6,0
27334,427,50,6,0
27334,427,54,6,0
27334,427,58,6,0
27334,427,66,6,0
27334,427,68,6,0
27334,427,78,6,0
27334,427,80,6,0
27334,427,81,6,0
27334,427,83,5,0
27334,429,9,6,0
27334,429,13,6,A
27334,429,26,0,A
27334,432,13,0,A
27334,432,26,0,A
27334,432,74,6,0
27334,433,13,0,A
27334,433,26,0,A
27334,436,13,0,A
27334,436,25,1,0
27334,436,26,0,A
27334,436,43,1,0
27334,436,45,1,0
27334,438,13,0,A
27334,438,26,0,A
27334,438,43,6,0
27334,439,13,0,A
27334,439,26,0,A
27334,439,43,3,0
27334,441,13,0,A
27334,441,26,0,A
27334,442,13,0,A
27334,442,26,0,A
27334,443,13,0,A
27334,443,26,0,A
27334,445,13,0,A
27334,445,26,0,A
27334,445,34,6,0
27334,445,35,6,0
27334,445,43,6,0
27334,445,44,6,0
27334,445,45,6,0
27334,445,46,6,0
27334,445,47,9,0
27334,445,48,9,0
27334,445,49,9,0
27334,445,50,9,0
27334,445,54,6,0
27334,445,60,6,0
27334,445,61,1,0
27334,445,62,6,0
27334,445,67,6,0
27334,445,68,6,0
27334,445,69,6,0
27334,445,70,6,0
27334,445,72,6,0
27334,445,73,6,0
27334,445,74,6,0
27334,445,76,6,0
27334,445,78,6,0
27334,445,79,6,0
27334,445,80,6,0
27334,445,81,6,0
27334,445,82,9,0
27334,445,92,6,0
27334,446,13,0,A
27334,446,26,0,A
27334,446,79,3,0
27334,446,80,3,0
27334,446,81,3,0
27334,446,82,3,0
27334,447,13,0,A
27334,447,26,0,A
27334,447,34,6,0
27334,447,35,6,0
27334,447,36,6,0
27334,447,37,6,0
27334,447,38,9,0
27334,447,43,6,0
27334,447,45,6,0
27334,447,50,6,0
27334,447,62,6,0
27334,447,66,1,0
27334,447,68,6,0
27334,448,13,0,A
27334,448,26,0,A
27334,448,78,6,0
27334,448,79,6,0
27334,448,81,6,0
27334,448,82,6,0
27334,450,13,0,A
27334,450,26,0,A
27334,31401,13,0,A
27334,31401,26,0,A
27334,31582,13,0,A
27334,31582,26,0,A
27334,31642,13,0,A
27334,31742,13,0,A
27334,31742,26,0,A
27334,31742,43,3,0
27334,31742,45,3,0
27334,31742,49,3,0
27334,31762,9,6,0
27334,31762,10,6,0
27334,31762,11,6,0
27334,31762,12,9,0
27334,31762,13,0,A
27334,31762,14,6,0
27334,31762,22,6,0
27334,31762,23,6,0
27334,31762,24,6,0
27334,31762,25,6,0
27334,31762,26,9,A
27334,31762,28,6,0
27334,31762,34,6,0
27334,31762,38,6,0
27334,31762,39,6,0
27334,31762,40,1,0
27334,31762,41,1,0
27334,31762,42,6,0
27334,31762,43,1,0
27334,31762,44,6,0
27334,31762,45,6,0
27334,31762,47,6,0
27334,31762,48,6,0
27334,31762,59,6,0
27334,31762,63,6,0
27334,31782,13,0,A
27334,31782,15,6,0
27334,31782,26,0,A
27334,31862,9,6,0
27334,31862,13,0,A
27334,31862,18,6,0
27334,31862,25,6,0
27334,31862,26,6,A
27334,31862,36,6,0
27334,31862,38,6,0
27334,31862,40,6,0
27334,31862,42,6,0
27334,31862,45,6,0
27334,31862,48,6,0
27334,31862,52,6,0
27334,31862,57,6,0
27334,31862,58,6,0
27334,31862,59,6,0
27334,31862,60,6,0
27334,31862,61,9,0
27334,31862,62,9,0
27334,31862,63,9,0
27334,31862,64,9,0
27334,31862,67,6,0
27334,31862,70,6,0
27334,31862,72,6,0
27334,31862,73,6,0
27334,31862,81,6,0
27334,31862,94,6,0
27334,31862,95,6,0
27334,31862,96,6,0
27334,31862,98,6,0
27334,31862,100,6,0
27334,31862,101,6,0
27334,32004,13,0,A
27334,32004,21,6,0
27334,32004,22,6,0
27334,32004,24,6,0
27334,32004,25,6,0
27334,32004,26,6,A
27334,32004,27,6,0
27334,32004,28,9,0
27334,32004,29,9,0
27334,32004,30,9,0
27334,32004,31,9,0
27334,32004,32,9,0
27334,32004,33,9,0
27334,32004,34,9,0
27334,32004,35,9,0
27334,32004,43,6,0
27334,32004,44,6,0
27334,32004,45,6,0
27334,32004,54,6,0
27334,32004,58,6,0
27334,32004,63,6,0
27334,32004,80,6,0
27334,32004,81,6,0
27334,32004,91,6,0
27334,32004,93,6,0
27334,32004,94,6,0
27334,34007,74,1,0
27334,34007,96,1,0
27334,34007,98,1,0
27334,34037,98,6,0
27334,34037,99,6,0
27334,34037,100,6,0
27334,34037,101,6,0
27346,330,10,A,0
27346,330,11,A,0
27346,330,12,A,0
27346,330,13,A,0
27346,330,14,9,0
27346,330,15,9,0
27346,330,16,9,0
27346,330,17,9,0
27346,358,12,5,0
27346,358,13,5,0
27346,360,29,5,0
27346,360,30,A,0
27346,360,31,A,0
27346,363,36,A,0
27404,286,9,5,D
27404,286,13,0,H
27404,286,16,0,D
27404,286,19,5,H
27404,286,23,5,D
27404,286,26,5,A
27404,286,31,0,A
27404,286,43,0,A
27404,286,46,5,A
27404,286,51,5,A
27404,286,57,0,A
27404,286,58,0,A
27404,286,62,5,D
27404,286,63,0,D
27404,286,69,2,A
27404,286,70,5,A
27404,286,75,5,D
27404,286,78,0,A
27404,286,84,5,A
27404,286,89,5,A
27404,286,92,0,A
27404,286,93,0,A
27404,286,94,0,A
27404,286,95,0,D
27404,288,9,0,D
27404,288,13,0,H
27404,288,16,0,D
27404,288,19,0,H
27404,288,23,5,D
27404,288,26,0,A
27404,288,31,0,A
27404,288,43,0,A
27404,288,46,0,A
27404,288,51,0,A
27404,288,57,0,A
27404,288,58,0,A
27404,288,62,5,D
27404,288,63,0,D
27404,288,69,0,A
27404,288,70,5,A
27404,288,75,0,D
27404,288,78,0,A
27404,288,84,0,A
27404,288,89,0,A
27404,288,92,0,A
27404,288,93,0,A
27404,288,94,0,A
27404,288,95,0,D
27404,288,100,0,D
27404,288,101,3,0
27404,289,9,0,D
27404,289,13,3,H
27404,289,16,0,D
27404,289,19,0,H
27404,289,23,0,D
27404,289,26,3,A
27404,289,31,0,A
27404,289,43,3,A
27404,289,44,3,0
27404,289,46,0,A
27404,289,51,7,A
27404,289,52,3,0
27404,289,57,0,A
27404,289,58,3,A
27404,289,62,0,D
27404,289,63,0,D
27404,289,69,0,A
27404,289,70,0,A
27404,289,75,3,D
27404,289,78,0,A
27404,289,84,3,A
27404,289,89,1,A
27404,289,92,0,A
27404,289,93,0,A
27404,289,94,0,A
27404,289,95,0,D
27404,289,100,0,D
27404,289,101,3,0
27404,292,9,3,D
27404,292,13,3,H
27404,292,16,3,D
27404,292,19,3,H
27404,292,23,3,D
27404,292,26,3,A
27404,292,31,0,A
27404,292,43,3,A
27404,292,46,3,A
27404,292,51,3,A
27404,292,57,3,A
27404,292,58,0,A
27404,292,62,3,D
27404,292,63,0,D
27404,292,69,0,A
27404,292,70,0,A
27404,292,75,3,D
27404,292,78,3,A
27404,292,84,0,A
27404,292,89,3,A
27404,292,92,0,A
27404,292,93,3,A
27404,292,94,0,A
27404,292,95,0,D
27404,292,100,0,D
27404,293,9,3,D
27404,293,13,0,H
27404,293,16,0,D
27404,293,17,3,0
27404,293,19,0,H
27404,293,23,3,D
27404,293,26,0,A
27404,293,28,3,0
27404,293,31,0,A
27404,293,43,3,A
27404,293,46,0,A
27404,293,51,0,A
27404,293,57,0,A
27404,293,58,0,A
27404,293,62,0,D
27404,293,63,0,D
27404,293,69,3,A
27404,293,70,0,A
27404,293,75,0,D
27404,293,78,0,A
27404,293,84,0,A
27404,293,89,0,A
27404,293,92,0,A
27404,293,93,0,A
27404,293,94,0,A
27404,293,95,0,D
27404,293,100,0,D
27404,295,9,3,D
27404,295,13,3,H
27404,295,14,3,0
27404,295,16,3,D
27404,295,17,3,0
27404,295,19,3,H
27404,295,23,0,D
27404,295,26,3,A
27404,295,31,0,A
27404,295,43,3,A
27404,295,46,3,A
27404,295,51,3,A
27404,295,57,3,A
27404,295,58,3,A
27404,295,62,3,D
27404,295,63,3,D
27404,295,69,3,A
27404,295,70,0,A
27404,295,75,3,D
27404,295,78,3,A
27404,295,84,5,A
27404,295,89,0,A
27404,295,92,0,A
27404,295,93,3,A
27404,295,94,0,A
27404,295,95,3,D
27404,295,100,3,D
27404,296,9,3,D
27404,296,13,3,H
27404,296,16,0,D
27404,296,19,0,H
27404,296,23,0,D
27404,296,26,0,A
27404,296,31,3,A
27404,296,43,0,A
27404,296,46,3,A
27404,296,51,0,A
27404,296,57,3,A
27404,296,58,3,A
27404,296,62,3,D
27404,296,63,0,D
27404,296,69,0,A
27404,296,70,3,A
27404,296,75,0,D
27404,296,78,0,A
27404,296,84,0,A
27404,296,89,0,A
27404,296,92,3,A
27404,296,93,0,A
27404,296,94,0,A
27404,296,95,0,D
27404,296,100,3,D
27404,296,101,3,0
27404,297,9,3,D
27404,297,13,0,H
27404,297,16,3,D
27404,297,19,3,H
27404,297,23,0,D
27404,297,26,0,A
27404,297,31,0,A
27404,297,43,0,A
27404,297,46,0,A
27404,297,51,3,A
27404,297,57,3,A
27404,297,58,3,A
27404,297,62,3,D
27404,297,63,0,D
27404,297,69,0,A
27404,297,70,3,A
27404,297,75,3,D
27404,297,76,3,0
27404,297,78,0,A
27404,297,84,0,A
27404,297,89,0,A
27404,297,92,0,A
27404,297,93,3,A
27404,297,94,0,A
27404,297,95,3,D
27404,297,100,3,D
27404,297,101,3,0
27404,298,9,3,D
27404,298,13,3,H
27404,298,16,3,D
27404,298,19,0,H
27404,298,23,3,D
27404,298,26,3,A
27404,298,31,0,A
27404,298,43,0,A
27404,298,46,3,A
27404,298,51,3,A
27404,298,57,3,A
27404,298,58,0,A
27404,298,62,3,D
27404,298,63,0,D
27404,298,69,3,A
27404,298,70,3,A
27404,298,75,3,D
27404,298,78,0,A
27404,298,84,3,A
27404,298,89,3,A
27404,298,92,0,A
27404,298,93,0,A
27404,298,94,0,A
27404,298,95,3,D
27404,298,100,0,D
27404,299,9,0,D
27404,299,13,3,H
27404,299,16,0,D
27404,299,19,0,H
27404,299,23,3,D
27404,299,26,3,A
27404,299,31,0,A
27404,299,43,0,A
27404,299,46,3,A
27404,299,51,0,A
27404,299,57,0,A
27404,299,58,0,A
27404,299,62,0,D
27404,299,63,3,D
27404,299,69,3,A
27404,299,70,0,A
27404,299,75,0,D
27404,299,78,0,A
27404,299,84,0,A
27404,299,89,3,A
27404,299,92,0,A
27404,299,93,0,A
27404,299,94,0,A
27404,299,95,0,D
27404,299,100,3,D
27404,299,101,3,0
27404,300,62,0,D
27404,300,63,0,D
27404,300,69,0,A
27404,300,70,0,A
27404,304,9,0,D
27404,304,13,0,H
27404,304,16,0,D
27404,304,19,3,H
27404,304,23,0,D
27404,304,26,0,A
27404,304,31,0,A
27404,304,43,0,A
27404,304,46,3,A
27404,304,51,3,A
27404,304,57,0,A
27404,304,58,0,A
27404,304,60,3,0
27404,304,62,0,D
27404,304,63,3,D
27404,304,69,0,A
27404,304,70,3,A
27404,304,75,3,D
27404,304,78,3,A
27404,304,84,0,A
27404,304,89,0,A
27404,304,92,3,A
27404,304,93,3,A
27404,304,94,3,A
27404,304,95,0,D
27404,304,100,0,D
27404,306,9,3,D
27404,306,10,3,0
27404,306,11,3,0
27404,306,13,3,H
27404,306,16,0,D
27404,306,19,0,H
27404,306,23,3,D
27404,306,26,0,A
27404,306,31,3,A
27404,306,43,3,A
27404,306,45,3,0
27404,306,46,7,A
27404,306,51,3,A
27404,306,57,3,A
27404,306,58,3,A
27404,306,62,3,D
27404,306,63,0,D
27404,306,69,0,A
27404,306,70,0,A
27404,306,75,0,D
27404,306,78,0,A
27404,306,84,3,A
27404,306,89,3,A
27404,306,92,0,A
27404,306,93,0,A
27404,306,94,0,A
27404,306,95,0,D
27404,306,100,3,D
27404,306,101,3,0
27404,309,9,3,D
27404,309,13,0,H
27404,309,16,0,D
27404,309,19,0,H
27404,309,23,0,D
27404,309,26,3,A
27404,309,31,0,A
27404,309,43,1,A
27404,309,46,0,A
27404,309,51,0,A
27404,309,57,0,A
27404,309,58,0,A
27404,309,62,0,D
27404,309,63,0,D
27404,309,69,0,A
27404,309,70,0,A
27404,309,75,0,D
27404,309,78,3,A
27404,309,84,3,A
27404,309,89,0,A
27404,309,92,3,A
27404,309,93,0,A
27404,309,94,0,A
27404,309,95,3,D
27404,309,100,0,D
27404,310,9,0,D
27404,310,13,5,H
27404,310,16,5,D
27404,310,19,5,H
27404,310,23,0,D
27404,310,26,5,A
27404,310,31,4,A
27404,310,43,0,A
27404,310,46,0,A
27404,310,51,5,A
27404,310,57,0,A
27404,310,58,5,A
27404,310,62,5,D
27404,310,63,0,D
27404,310,69,5,A
27404,310,70,5,A
27404,310,75,5,D
27404,310,78,5,A
27404,310,84,0,A
27404,310,89,5,A
27404,310,92,5,A
27404,310,93,5,A
27404,310,94,0,A
27404,310,95,5,D
27404,310,100,0,D
27404,310,101,5,0
27404,311,9,0,D
27404,311,13,0,H
27404,311,16,0,D
27404,311,19,0,H
27404,311,23,0,D
27404,311,26,0,A
27404,311,31,0,A
27404,311,43,0,A
27404,311,46,0,A
27404,311,51,0,A
27404,311,57,1,A
27404,311,58,1,A
27404,311,62,0,D
27404,311,63,0,D
27404,311,69,0,A
27404,311,70,0,A
27404,311,75,1,D
27404,311,78,0,A
27404,311,84,0,A
27404,311,89,0,A
27404,311,92,0,A
27404,311,93,0,A
27404,311,94,0,A
27404,311,95,0,D
27404,311,100,0,D
27404,313,9,3,D
27404,313,13,3,H
27404,313,16,4,D
27404,313,19,3,H
27404,313,23,0,D
27404,313,26,7,A
27404,313,31,0,A
27404,313,43,5,A
27404,313,46,3,A
27404,313,51,3,A
27404,313,57,3,A
27404,313,58,3,A
27404,313,62,3,D
27404,313,63,0,D
27404,313,69,0,A
27404,313,70,0,A
27404,313,75,0,D
27404,313,78,3,A
27404,313,84,5,A
27404,313,89,5,A
27404,313,92,0,A
27404,313,93,5,A
27404,313,94,5,A
27404,313,95,0,D
27404,313,100,3,D
27404,313,101,2,0
27404,315,9,3,D
27404,315,13,3,H
27404,315,14,3,0
27404,315,16,0,D
27404,315,19,0,H
27404,315,23,3,D
27404,315,26,0,A
27404,315,31,0,A
27404,315,43,3,A
27404,315,46,0,A
27404,315,47,3,0
27404,315,51,0,A
27404,315,52,3,0
27404,315,57,3,A
27404,315,58,3,A
27404,315,59,3,0
27404,315,62,3,D
27404,315,63,0,D
27404,315,69,3,A
27404,315,70,3,A
27404,315,71,3,0
27404,315,75,3,D
27404,315,78,0,A
27404,315,84,3,A
27404,315,85,3,0
27404,315,86,3,0
27404,315,87,3,0
27404,315,89,0,A
27404,315,92,3,A
27404,315,93,3,A
27404,315,94,0,A
27404,315,95,3,D
27404,315,100,3,D
27404,315,101,3,0
27404,316,9,0,D
27404,316,13,3,H
27404,316,16,0,D
27404,316,19,0,H
27404,316,23,3,D
27404,316,26,0,A
27404,316,31,0,A
27404,316,43,0,A
27404,316,46,3,A
27404,316,51,0,A
27404,316,57,0,A
27404,316,58,3,A
27404,316,62,0,D
27404,316,63,3,D
27404,316,69,0,A
27404,316,70,0,A
27404,316,75,0,D
27404,316,78,0,A
27404,316,84,0,A
27404,316,89,3,A
27404,316,92,0,A
27404,316,93,0,A
27404,316,94,0,A
27404,316,95,0,D
27404,316,100,0,D
27404,317,9,3,D
27404,317,13,0,H
27404,317,16,0,D
27404,317,19,0,H
27404,317,23,0,D
27404,317,26,3,A
27404,317,31,0,A
27404,317,43,0,A
27404,317,46,0,A
27404,317,51,0,A
27404,317,57,0,A
27404,317,58,0,A
27404,317,62,0,D
27404,317,63,0,D
27404,317,69,3,A
27404,317,70,0,A
27404,317,75,0,D
27404,317,76,3,0
27404,317,77,3,0
27404,317,78,3,A
27404,317,84,0,A
27404,317,89,0,A
27404,317,92,0,A
27404,317,93,0,A
27404,317,94,0,A
27404,317,95,0,D
27404,317,100,0,D
27404,318,9,5,D
27404,318,13,0,H
27404,318,14,4,0
27404,318,15,4,0
27404,318,16,4,D
27404,318,17,4,0
27404,318,19,4,H
27404,318,21,4,0
27404,318,22,5,0
27404,318,23,0,D
27404,318,24,5,0
27404,318,26,0,A
27404,318,31,0,A
27404,318,43,0,A
27404,318,46,3,A
27404,318,51,0,A
27404,318,57,0,A
27404,318,58,3,A
27404,318,62,3,D
27404,318,63,0,D
27404,318,69,3,A
27404,318,70,3,A
27404,318,75,3,D
27404,318,76,3,0
27404,318,78,3,A
27404,318,84,3,A
27404,318,89,0,A
27404,318,92,0,A
27404,318,93,0,A
27404,318,94,0,A
27404,318,95,0,D
27404,318,100,5,D
27404,319,9,0,D
27404,319,13,0,H
27404,319,16,5,D
27404,319,19,5,H
27404,319,23,5,D
27404,319,26,0,A
27404,319,31,0,A
27404,319,43,0,A
27404,319,46,0,A
27404,319,51,0,A
27404,319,57,0,A
27404,319,58,0,A
27404,319,62,0,D
27404,319,63,0,D
27404,319,69,0,A
27404,319,70,5,A
27404,319,75,0,D
27404,319,78,0,A
27404,319,84,0,A
27404,319,89,3,A
27404,319,92,0,A
27404,319,93,0,A
27404,319,94,0,A
27404,319,95,0,D
27404,319,100,0,D
27404,320,9,3,D
27404,320,13,3,H
27404,320,16,3,D
27404,320,19,3,H
27404,320,23,0,D
27404,320,26,3,A
27404,320,31,0,A
27404,320,43,0,A
27404,320,46,3,A
27404,320,51,3,A
27404,320,57,3,A
27404,320,58,3,A
27404,320,62,0,D
27404,320,63,0,D
27404,320,69,3,A
27404,320,70,0,A
27404,320,75,3,D
27404,320,78,0,A
27404,320,84,0,A
27404,320,89,0,A
27404,320,92,5,A
27404,320,93,0,A
27404,320,94,0,A
27404,320,95,0,D
27404,320,100,3,D
27404,321,9,0,D
27404,321,13,0,H
27404,321,16,0,D
27404,321,19,5,H
27404,321,23,0,D
27404,321,26,5,A
27404,321,31,0,A
27404,321,43,0,A
27404,321,46,5,A
27404,321,51,0,A
27404,321,57,0,A
27404,321,58,0,A
27404,321,62,0,D
27404,321,63,0,D
27404,321,69,0,A
27404,321,70,0,A
27404,321,75,0,D
27404,321,78,0,A
27404,321,84,0,A
27404,321,89,0,A
27404,321,92,0,A
27404,321,93,0,A
27404,321,94,0,A
27404,321,95,0,D
27404,321,100,0,D
